0.1,0.1,0.2,0.00856201519626,0.0114445018324
0.09000000000000001,0.09000000000000001,0.18000000000000002,0.00862108586461,0.0116087994822
0.08000000000000002,0.08000000000000002,0.16000000000000003,0.00695525083623,0.0114697075752
0.07000000000000002,0.07000000000000002,0.14000000000000004,0.00569381531796,0.011486606832
0.06000000000000002,0.06000000000000002,0.12000000000000004,0.00461640457323,0.0113870936418
0.05000000000000002,0.05000000000000002,0.10000000000000003,0.00384027261599,0.0113676174334
0.040000000000000015,0.040000000000000015,0.08000000000000003,0.00362315928222,0.011482963115
0.030000000000000013,0.030000000000000013,0.060000000000000026,0.00253544518257,0.0115568690954
0.02000000000000001,0.02000000000000001,0.04000000000000002,0.00167209944556,0.011491436965
0.01000000000000001,0.01000000000000001,0.02000000000000002,0.000797365867148,0.0113892335079
